battle_sprite,name,race,klass,health,attack,intelligence,defense,speed,total,sources,trait
spr_crits_battle_1562.png,Augmented Ossein,Ossein,Death,41,16,16,16,21,110,"Frostbite Caverns, Titan's Wound",Lonesome Haze
spr_crits_battle_1560.png,Scourge Ossein,Ossein,Death,43,18,18,13,18,110,"Frostbite Caverns, Titan's Wound",Reclusive Glutton
spr_crits_battle_1561.png,Ossein Defender,Ossein,Death,39,14,17,17,22,109,"Frostbite Caverns, Titan's Wound",Solitary Empowerment
spr_crits_battle_1573.png,Amethyst Paragon,Paragon,Life,37,2,17,27,27,110,"Faraway Enclave, Temple of Lies",Amethyst Attunement
spr_crits_battle_2704.png,Bismuth Paragon,Paragon,Life,42,17,17,17,17,110,Life Guild,Bismuth Attunement
spr_crits_battle_1575.png,Chocolate Paragon,Paragon,Life,39,5,15,25,25,109,Life Guild,Chocolate Attunement
spr_crits_battle_1576.png,Diamond Paragon,Paragon,Life,38,3,13,28,28,110,"Faraway Enclave, Temple of Lies",Diamond Attunement
spr_crits_battle_1577.png,Emerald Paragon,Paragon,Life,42,7,17,21,27,114,"Faraway Enclave, Temple of Lies",Emerald Attunement
spr_crits_battle_1578.png,Opal Paragon,Paragon,Life,42,7,14,24,24,111,"Faraway Enclave, Temple of Lies",Opal Attunement
spr_crits_battle_1579.png,Ruby Paragon,Paragon,Life,42,5,15,25,25,112,"Faraway Enclave, Temple of Lies",Ruby Attunement
spr_crits_battle_1580.png,Sapphire Paragon,Paragon,Life,42,4,14,24,24,108,"Faraway Enclave, Temple of Lies",Sapphire Attunement
spr_crits_battle_1581.png,Topaz Paragon,Paragon,Life,42,7,17,24,24,114,"Faraway Enclave, Temple of Lies",Topaz Attunement
spr_crits_battle_1569.png,Phase Marauder,Phase Warrior,Sorcery,34,19,19,17,17,106,"Eternity's End, Refuge of the Magi, Temple of Lies",Agility Aura
spr_crits_battle_1571.png,Phase Rogue,Phase Warrior,Sorcery,36,21,21,16,16,110,"Eternity's End, Refuge of the Magi, Temple of Lies",Dexterity Aura
spr_crits_battle_1568.png,Phase Knight,Phase Warrior,Sorcery,35,20,20,15,15,105,"Eternity's End, Refuge of the Magi, Temple of Lies",Endurance Aura
spr_crits_battle_1567.png,Phase Executioner,Phase Warrior,Sorcery,35,20,20,15,15,105,"Eternity's End, Refuge of the Magi, Temple of Lies",Might Aura
spr_crits_battle_1566.png,Phase Champion,Phase Warrior,Sorcery,35,20,20,15,15,105,"Eternity's End, Refuge of the Magi, Temple of Lies",Resilience Aura
spr_crits_battle_1570.png,Phase Paladin,Phase Warrior,Sorcery,35,20,20,15,15,105,"Eternity's End, Refuge of the Magi, Temple of Lies",Shield Aura
spr_crits_battle_1572.png,Phase Spellblade,Phase Warrior,Sorcery,37,22,22,15,15,111,"Eternity's End, Refuge of the Magi, Temple of Lies",Shock Aura
spr_crits_battle_1588.png,Transcended Phoenix,Phoenix,Sorcery,32,22,21,11,21,107,"Great Pandemonium, The Barrens",Alternate Reality
spr_crits_battle_1585.png,Frost Phoenix,Phoenix,Sorcery,31,21,21,11,21,105,"Great Pandemonium, The Barrens",Breath of the Dying
spr_crits_battle_1589.png,Volatile Phoenix,Phoenix,Sorcery,31,21,21,11,21,105,"Great Pandemonium, The Barrens",Buffet
spr_crits_battle_1583.png,Corrupted Phoenix,Phoenix,Sorcery,29,22,22,12,22,107,"Great Pandemonium, The Barrens",Final Breath
spr_crits_battle_1582.png,Ancestral Phoenix,Phoenix,Sorcery,29,19,22,12,22,104,"Great Pandemonium, The Barrens",Lifebinder
spr_crits_battle_1586.png,Royal Phoenix,Phoenix,Sorcery,31,21,21,11,21,105,"Great Pandemonium, The Barrens",Second Chance
spr_crits_battle_2705.png,Divine Phoenix,Phoenix,Life,37,18,18,18,18,109,Life Guild,Terminus
spr_crits_battle_1587.png,Thunderstruck Phoenix,Phoenix,Sorcery,28,21,21,11,21,102,"Great Pandemonium, The Barrens",Thundershock
spr_crits_battle_1593.png,Pilwiz Guardian,Pilwiz,Nature,31,21,21,11,21,105,"Blood Grove, Cutthroat Jungle",Bleed Out
spr_crits_battle_1590.png,Arcane Pilwiz,Pilwiz,Nature,31,21,21,11,21,105,"Blood Grove, Cutthroat Jungle",Brain Drain
spr_crits_battle_1596.png,Pilwiz Peasant,Pilwiz,Nature,27,17,23,13,23,103,"Blood Grove, Cutthroat Jungle",Flay
spr_crits_battle_1592.png,Flamehook Pilwiz,Pilwiz,Nature,28,21,21,11,21,102,"Blood Grove, Cutthroat Jungle",Kindling
spr_crits_battle_1597.png,Pilwiz Slasher,Pilwiz,Nature,30,22,22,12,22,108,"Blood Grove, Cutthroat Jungle",Marked For Death
spr_crits_battle_1598.png,Steampowered Pilwiz,Pilwiz,Nature,32,22,22,11,21,108,"Blood Grove, Cutthroat Jungle",Pica
spr_crits_battle_1591.png,Darkscythe Pilwiz,Pilwiz,Nature,32,21,21,11,21,106,"Blood Grove, Cutthroat Jungle",Shadow Hook
spr_crits_battle_1594.png,Pilwiz Harvester,Pilwiz,Nature,31,21,21,11,21,105,"Blood Grove, Cutthroat Jungle",Spatter
spr_crits_battle_1595.png,Pilwiz Herbalist,Pilwiz,Nature,29,22,22,12,22,107,"Blood Grove, Cutthroat Jungle",Throat Slash
spr_crits_battle_1606.png,Vicious Pit Worm,Pit Worm,Death,38,25,15,15,15,108,"Arachnid Nest, The Barrens",Death's Bite
spr_crits_battle_2693.png,Marine Pit Worm,Pit Worm,Death,37,17,17,14,22,107,Death Guild,Elusiveness
spr_crits_battle_1599.png,Accursed Pit Worm,Pit Worm,Death,40,25,15,17,15,112,"Arachnid Nest, The Barrens",Haunted Carapace
spr_crits_battle_1601.png,Pit Worm Harbinger,Pit Worm,Death,36,26,16,16,16,110,"Arachnid Nest, The Barrens",Hindrance
spr_crits_battle_1600.png,Pit Worm Gladiator,Pit Worm,Death,37,22,17,17,17,110,"Arachnid Nest, The Barrens",Insatiable
spr_crits_battle_1605.png,Pit Worm Tunneler,Pit Worm,Death,38,23,13,18,18,110,"Arachnid Nest, The Barrens",Live to Labor
spr_crits_battle_1602.png,Lurking Pit Worm,Pit Worm,Death,39,25,15,15,15,109,"Arachnid Nest, The Barrens",Rock Candy
spr_crits_battle_1604.png,Spitting Pit Worm,Pit Worm,Death,43,25,15,15,15,113,"Arachnid Nest, The Barrens",Spew Acid
spr_crits_battle_1608.png,Pit Wraith Liberator,Pit Wraith,Death,32,22,22,15,12,103,"Bastion of the Void, Where the Dead Ships Dwell",Breaker
spr_crits_battle_1607.png,Pit Wraith Dominator,Pit Wraith,Death,28,23,23,18,13,105,"Bastion of the Void, Where the Dead Ships Dwell",Decrepify
spr_crits_battle_1613.png,Pit Wraith Tormenter,Pit Wraith,Death,33,23,23,15,10,104,"Bastion of the Void, Where the Dead Ships Dwell",Haunting Memories
spr_crits_battle_1611.png,Pit Wraith Overmind,Pit Wraith,Death,31,23,23,18,13,108,"Bastion of the Void, Where the Dead Ships Dwell",Soul Squelch
spr_crits_battle_1612.png,Pit Wraith Redeemer,Pit Wraith,Death,32,22,22,17,12,105,"Bastion of the Void, Where the Dead Ships Dwell",Stricken
spr_crits_battle_1609.png,Pit Wraith Lord,Pit Wraith,Death,32,22,22,18,12,106,"Bastion of the Void, Where the Dead Ships Dwell",Through the Gloom
spr_crits_battle_1610.png,Pit Wraith Obliterator,Pit Wraith,Death,32,22,22,17,12,105,"Bastion of the Void, Where the Dead Ships Dwell",Unmending
spr_crits_battle_1618.png,Plague Quack,Plague Doctor,Sorcery,35,15,20,15,20,105,"Caustic Reactor, Refuge of the Magi, Torture Chamber",Black to White
spr_crits_battle_2698.png,Plague Phlebotomist,Plague Doctor,Death,29,25,20,15,15,104,Death Guild,Blood and Power
spr_crits_battle_1614.png,Plague Alchemist,Plague Doctor,Sorcery,35,15,20,15,20,105,"Caustic Reactor, Refuge of the Magi, Torture Chamber",Drained
spr_crits_battle_1619.png,Plague Scholar,Plague Doctor,Sorcery,34,14,19,17,22,106,"Caustic Reactor, Refuge of the Magi, Torture Chamber",Insipid
spr_crits_battle_1615.png,Plague Expert,Plague Doctor,Sorcery,33,16,21,16,21,107,"Caustic Reactor, Refuge of the Magi, Torture Chamber",Kismet
spr_crits_battle_1621.png,Plague Surgeon,Plague Doctor,Sorcery,34,14,22,17,22,109,"Caustic Reactor, Refuge of the Magi, Torture Chamber",Liberation
spr_crits_battle_1616.png,Plague Herbalist,Plague Doctor,Sorcery,35,15,20,15,20,105,"Caustic Reactor, Refuge of the Magi, Torture Chamber",Maximize
spr_crits_battle_1620.png,Plague Soothsayer,Plague Doctor,Sorcery,34,14,22,17,22,109,"Caustic Reactor, Refuge of the Magi, Torture Chamber",Metaphor
spr_crits_battle_2359.png,Water Priest,Priest,Life,42,17,17,18,17,111,"Azure Dream, Sanctum Umbra",Apostle of Water
spr_crits_battle_2361.png,Priest of Light,Priest,Life,43,18,18,15,15,109,"Azure Dream, Sanctum Umbra",Bearer of Needs
spr_crits_battle_2358.png,War Priest,Priest,Life,42,17,17,17,17,110,"Azure Dream, Sanctum Umbra",Disciple of War
spr_crits_battle_2360.png,Priest Vizier,Priest,Life,38,18,18,18,18,110,"Azure Dream, Sanctum Umbra",Fanaticism
spr_crits_battle_2362.png,Mountain Priest,Priest,Life,41,17,17,17,17,109,"Azure Dream, Sanctum Umbra",Preacher of Stone
spr_crits_battle_2364.png,Priest of Radiance,Priest,Life,41,16,17,17,17,108,"Azure Dream, Sanctum Umbra",Radiant Eclipse
spr_crits_battle_2366.png,Fire Priest,Priest,Life,42,17,17,18,17,111,"Azure Dream, Sanctum Umbra",Shepherd of Fire
spr_crits_battle_2366.png,Desert Priest,Priest,Life,38,18,18,18,18,110,"Azure Dream, Sanctum Umbra",Tender of Earth
spr_crits_battle_2363.png,Forest Priest,Priest,Life,38,18,18,18,18,110,"Azure Dream, Sanctum Umbra",Zealot of the Forest
spr_crits_battle_1131.png,Purrghast,Purrghast,Sorcery,33,18,18,18,18,105,Nether Realms,Memoriae
spr_crits_battle_1627.png,Raven Lord,Raven,Sorcery,28,11,26,16,21,102,"Refuge of the Magi, Sanctum Umbra",Alteration
spr_crits_battle_1624.png,Raven Bloodmage,Raven,Sorcery,28,11,26,16,21,102,"Refuge of the Magi, Sanctum Umbra",Blood Magic
spr_crits_battle_1625.png,Raven Defiler,Raven,Sorcery,28,11,26,16,21,102,"Refuge of the Magi, Sanctum Umbra",Everything's Gone
spr_crits_battle_1622.png,Raven Acolyte,Raven,Sorcery,29,9,27,17,22,104,"Refuge of the Magi, Sanctum Umbra",Evocation
spr_crits_battle_2719.png,Raven Seer,Raven,Sorcery,37,7,27,13,23,107,Sorcery Guild,Farsight
spr_crits_battle_1626.png,Raven Guardian,Raven,Sorcery,31,11,26,16,21,105,"Refuge of the Magi, Sanctum Umbra",Mindful Awareness
spr_crits_battle_1628.png,Raven Ritualist,Raven,Sorcery,31,11,26,14,21,103,"Refuge of the Magi, Sanctum Umbra",Psychic Barrier
spr_crits_battle_1623.png,Raven Batmaster,Raven,Sorcery,28,11,26,16,21,102,"Refuge of the Magi, Sanctum Umbra",Swiftcasting
spr_crits_battle_1634.png,Plague Reaper,Reaper,Death,30,27,17,12,22,108,"Path of the Damned, Where the Dead Ships Dwell",Assumption
spr_crits_battle_1631.png,Bone Reaper,Reaper,Death,29,26,16,11,21,103,"Path of the Damned, Where the Dead Ships Dwell",Bonecraft
spr_crits_battle_1630.png,Blood Reaper,Reaper,Death,28,23,18,13,23,105,"Path of the Damned, Where the Dead Ships Dwell",Decapitation
spr_crits_battle_1633.png,Incursion Reaper,Reaper,Death,30,26,16,11,21,104,"Path of the Damned, Where the Dead Ships Dwell",Defy the Gods
spr_crits_battle_2694.png,Tech Reaper,Reaper,Death,30,20,17,17,22,106,Death Guild,Heart Versus Mind
spr_crits_battle_1635.png,Shadow Reaper,Reaper,Death,26,27,17,12,22,104,"Path of the Damned, Where the Dead Ships Dwell",Shadow Scythe
spr_crits_battle_1632.png,Cursed Reaper,Reaper,Death,31,26,16,11,21,105,"Path of the Damned, Where the Dead Ships Dwell",Soul Corruption
spr_crits_battle_1636.png,Soul Reaper,Reaper,Death,32,27,17,9,22,107,"Path of the Damned, Where the Dead Ships Dwell",Soul Siphon
spr_crits_battle_1645.png,Revenant Soldier,Revenant,Death,36,17,17,27,12,109,Friden God Shop,Blood For Blood
spr_crits_battle_1642.png,Revenant Horror,Revenant,Death,40,16,16,26,11,109,Friden God Shop,Delirium
spr_crits_battle_1638.png,Ascendant Revenant,Revenant,Death,43,18,18,25,10,114,Life Guild,Fireworks
spr_crits_battle_1644.png,Revenant Sealord,Revenant,Death,40,15,15,26,11,107,Friden God Shop,Internal Struggle
spr_crits_battle_1641.png,Revenant Dagon,Revenant,Death,41,16,16,26,11,110,Friden God Shop,Lunacy
spr_crits_battle_1643.png,Revenant King,Revenant,Death,41,16,16,26,11,110,Friden God Shop,Pact of the Deep
spr_crits_battle_1639.png,Revenant Cabalist,Revenant,Death,42,17,17,24,12,112,Friden God Shop,Pain Redefined
spr_crits_battle_1640.png,Revenant Captain,Revenant,Death,37,12,18,28,13,108,Friden God Shop,Reign of Pain
spr_crits_battle_2445.png,Nadin Rift Dancer,Rift Dancer,Life,36,16,16,16,26,110,"Azure Dream, Bastion of the Void, Refuge of the Magi",Dark Dance
spr_crits_battle_2444.png,Inaer Rift Dancer,Rift Dancer,Life,31,16,16,16,26,105,"Azure Dream, Bastion of the Void, Refuge of the Magi",Fan Dance
spr_crits_battle_2442.png,Aerum Rift Dancer,Rift Dancer,Life,35,15,15,15,25,105,"Azure Dream, Bastion of the Void, Refuge of the Magi",Moon Dance
spr_crits_battle_2441.png,Aen Rift Dancer,Rift Dancer,Life,38,15,15,15,25,108,"Azure Dream, Bastion of the Void, Refuge of the Magi",Psychic Dance
spr_crits_battle_2443.png,Apollinaire,Rift Dancer,Life,31,16,16,16,26,105,"Azure Dream, Bastion of the Void, Refuge of the Magi",Renaissance
spr_crits_battle_2446.png,Ramun Rift Dancer,Rift Dancer,Life,36,16,16,16,26,110,"Azure Dream, Bastion of the Void, Refuge of the Magi",Sword Dance
spr_crits_battle_2707.png,Nax Rift Dancer,Rift Dancer,Life,33,20,20,15,20,108,Life Guild,What Is Left
spr_crits_battle_1646.png,Chaos Salamander,Salamander,Chaos,28,21,21,11,21,102,"Cutthroat Jungle, The Swamplands",Hotspur
spr_crits_battle_1650.png,Thunder Salamander,Salamander,Chaos,31,21,21,11,21,105,"Cutthroat Jungle, The Swamplands",Limitless
spr_crits_battle_1647.png,Earth Salamander,Salamander,Chaos,30,20,20,13,20,103,"Cutthroat Jungle, The Swamplands",Memorial
spr_crits_battle_1649.png,Ice Salamander,Salamander,Chaos,32,21,21,11,21,106,"Cutthroat Jungle, The Swamplands",Naivety
spr_crits_battle_1652.png,Wind Salamander,Salamander,Chaos,31,21,21,11,21,105,"Cutthroat Jungle, The Swamplands",Simulation
spr_crits_battle_1648.png,Fire Salamander,Salamander,Chaos,29,19,22,12,22,104,"Cutthroat Jungle, The Swamplands",Until the End
spr_crits_battle_1651.png,Water Salamander,Salamander,Chaos,31,21,21,11,21,105,"Cutthroat Jungle, The Swamplands",Wallflower
spr_crits_battle_1653.png,Caritas Sanctus,Sanctus,Life,42,17,17,18,17,111,"Azure Dream, Faraway Enclave, The Barrens",Charity
spr_crits_battle_1654.png,Castitas Sanctus,Sanctus,Life,38,18,18,18,18,110,"Azure Dream, Faraway Enclave, The Barrens",Chastity
spr_crits_battle_1658.png,Magnificus Sanctus,Sanctus,Life,41,16,17,17,17,108,"Azure Dream, Faraway Enclave, The Barrens",Conservation of Energy
spr_crits_battle_1656.png,Industrias Sanctus,Sanctus,Life,38,18,18,18,18,110,"Azure Dream, Faraway Enclave, The Barrens",Diligence
spr_crits_battle_1656.png,Humilitas Sanctus,Sanctus,Life,42,18,18,18,18,114,"Azure Dream, Faraway Enclave, The Barrens",Humility
spr_crits_battle_1655.png,Humanitas Sanctus,Sanctus,Life,42,17,17,17,17,110,"Azure Dream, Faraway Enclave, The Barrens",Kindness
spr_crits_battle_1659.png,Patientias Sanctus,Sanctus,Life,38,18,18,18,18,110,"Azure Dream, Faraway Enclave, The Barrens",Patience
spr_crits_battle_1660.png,Temperantias Sanctus,Sanctus,Life,42,17,17,18,17,111,"Azure Dream, Faraway Enclave, The Barrens",Temperance
spr_crits_battle_1697.png,Satyr Squire,Satyr,Nature,32,17,22,11,22,104,"Blood Grove, Unsullied Meadows",Faulty Fortune
spr_crits_battle_1695.png,Exiled Satyr,Satyr,Nature,29,17,22,17,17,102,"Blood Grove, Unsullied Meadows",Languid Limbs
spr_crits_battle_1693.png,Satyr Rammer,Satyr,Nature,33,17,22,12,22,106,"Blood Grove, Unsullied Meadows",Meaningless Mind
spr_crits_battle_1692.png,Satyr Dominator,Satyr,Nature,32,16,21,16,21,106,"Blood Grove, Unsullied Meadows",Rough Recovery
spr_crits_battle_1696.png,Satyr Guardian,Satyr,Nature,32,17,22,11,22,104,"Blood Grove, Unsullied Meadows",Scant Stamina
spr_crits_battle_1694.png,Spry Satyr,Satyr,Nature,29,14,22,17,22,104,"Blood Grove, Unsullied Meadows",Somber Spirits
spr_crits_battle_1448.png,Lugubrious Shambler,Sea Shambler,Death,33,23,23,17,12,108,"Sea Blood Grove, Where the Dead Ships Dwell",Aggravated Illness
spr_crits_battle_1447.png,Innocent Shambler,Sea Shambler,Death,32,22,22,17,22,115,"Sea Blood Grove, Where the Dead Ships Dwell",Appetite For Eschar
spr_crits_battle_1451.png,Shambler Recruiter,Sea Shambler,Death,30,22,22,17,12,103,"Sea Blood Grove, Where the Dead Ships Dwell",Chronic Affliction
spr_crits_battle_1450.png,Shambler Juggernaut,Sea Shambler,Death,26,23,23,18,13,103,"Sea Blood Grove, Where the Dead Ships Dwell",Vicar's Blessing
spr_crits_battle_1449.png,Shambler Rescuer,Sea Shambler,Death,30,22,22,17,12,103,"Sea Blood Grove, Where the Dead Ships Dwell",Retrograde
spr_crits_battle_1446.png,Amorphous Shambler,Sea Shambler,Death,30,20,23,18,13,104,"Blood Grove, Where the Dead Ships Dwell",The Sickness
spr_crits_battle_1704.png,Vanelin Seraph,Seraph,Life,31,23,23,18,13,108,Muse God Shop,Almost Easy
spr_crits_battle_2708.png,Kaito Seraph,Seraph,Life,32,17,17,17,22,105,"Muse God Shop, Life Guild",Break of Dawn
spr_crits_battle_1699.png,Andolin Seraph,Seraph,Life,28,23,23,18,13,105,Muse God Shop,Break the Cycle
spr_crits_battle_1700.png,Neralim Seraph,Seraph,Life,33,23,23,15,10,104,Muse God Shop,Chasing Infinity
spr_crits_battle_1701.png,Nex Seraph,Seraph,Life,32,22,22,17,12,105,Muse God Shop,Defy the Odds
spr_crits_battle_1703.png,Undolim Seraph,Seraph,Life,32,22,22,17,12,105,Muse God Shop,Ever Upwards
spr_crits_battle_1702.png,Siralim Seraph,Seraph,Life,32,22,22,17,12,105,Muse God Shop,Haven
spr_crits_battle_1709.png,Hoar Shade,Shade,Death,26,21,16,17,22,102,Vertraag God Shop,Dark Signs
spr_crits_battle_1707.png,Evernight Shade,Shade,Death,28,21,16,17,21,103,Vertraag God Shop,From Light Comes Darkness
spr_crits_battle_1711.png,Wandering Shade,Shade,Death,28,23,18,15,23,107,Vertraag God Shop,Impossibility
spr_crits_battle_1712.png,Whispering Shade,Shade,Death,26,22,17,17,22,104,Vertraag God Shop,Pariah
spr_crits_battle_1706.png,Dungeon Shade,Shade,Death,26,21,16,17,21,101,Vertraag God Shop,Phase Shift
spr_crits_battle_1705.png,Drifting Shade,Shade,Death,26,21,16,16,21,100,Vertraag God Shop,Shadow Aegis
spr_crits_battle_1708.png,Gateway Shade,Shade,Death,23,18,18,18,23,100,Vertraag God Shop,Spook
spr_crits_battle_1710.png,Spooky Shade,Shade,Death,22,22,17,17,22,100,Death Guild,Spooky Technique
spr_crits_battle_1716.png,Shadow Cobra,Shadow,Death,27,22,22,12,22,105,Tenebris God Shop,All Hope Is Lost
spr_crits_battle_1717.png,Shadow Moth,Shadow,Death,24,22,22,12,22,102,Tenebris God Shop,Cowardice
spr_crits_battle_1713.png,Shadow Demon,Shadow,Death,22,23,23,13,23,104,Tenebris God Shop,Haunt
spr_crits_battle_1715.png,Shadow Zealot,Shadow,Death,26,21,21,11,21,100,Tenebris God Shop,Horrifying Visage
spr_crits_battle_1714.png,Shadow Juggernaut,Shadow,Death,27,22,22,12,22,105,Tenebris God Shop,Taste of Fear
spr_crits_battle_1718.png,Shadow Wolf,Shadow,Death,26,21,21,11,21,100,Tenebris God Shop,Unspeakable Frights
spr_crits_battle_1720.png,Chaos Shapeshifter,Shapeshifter,Chaos,42,17,17,17,17,110,"Refuge of the Magi, Temple of Lies",Chaos Transformation
spr_crits_battle_1721.png,Death Shapeshifter,Shapeshifter,Death,42,17,17,17,17,110,"Refuge of the Magi, Temple of Lies",Death Transformation
spr_crits_battle_2720.png,Unstable Shapeshifter,Shapeshifter,Sorcery,36,21,21,11,21,110,Sorcery Guild,Diamond Hands
spr_crits_battle_1722.png,Life Shapeshifter,Shapeshifter,Life,42,17,17,17,17,110,"Refuge of the Magi, Temple of Lies",Life Transformation
spr_crits_battle_1724.png,Nature Shapeshifter,Shapeshifter,Nature,40,18,18,18,18,112,"Refuge of the Magi, Temple of Lies",Nature Transformation
spr_crits_battle_1725.png,Sorcery Shapeshifter,Shapeshifter,Sorcery,42,17,17,17,17,110,"Refuge of the Magi, Temple of Lies",Sorcery Transformation
spr_crits_battle_1719.png,Shapeshifter Novice,Shapeshifter,Sorcery,40,18,18,18,18,112,"Refuge of the Magi, Temple of Lies",Rapid Learning
spr_crits_battle_1723.png,Master Shapeshifter,Shapeshifter,Sorcery,42,17,17,17,17,110,"Refuge of the Magi, Temple of Lies",Transformation Mastery
spr_crits_battle_1729.png,Dolor Sin,Sin,Death,43,18,18,15,18,112,"Path of the Damned, Sanctum Umbra, Where the Dead Ships Dwell",Despair
spr_crits_battle_1731.png,Invidia Sin,Sin,Death,42,17,17,17,17,110,"Path of the Damned, Sanctum Umbra, Where the Dead Ships Dwell",Envy
spr_crits_battle_1730.png,Gula Sin,Sin,Death,38,18,18,18,18,110,"Path of the Damned, Sanctum Umbra, Where the Dead Ships Dwell",Gluttony
spr_crits_battle_1728.png,Avarita Sin,Sin,Death,43,18,18,15,15,109,"Path of the Damned, Sanctum Umbra, Where the Dead Ships Dwell",Greed
spr_crits_battle_1733.png,Luxuria Sin,Sin,Death,42,17,17,17,17,110,"Path of the Damned, Sanctum Umbra, Where the Dead Ships Dwell",Lust
spr_crits_battle_1734.png,Superbia Sin,Sin,Death,43,18,18,15,15,109,"Path of the Damned, Sanctum Umbra, Where the Dead Ships Dwell",Pride
spr_crits_battle_1727.png,Acedia Sin,Sin,Death,38,18,18,18,18,110,"Path of the Damned, Sanctum Umbra, Where the Dead Ships Dwell",Sloth
spr_crits_battle_1732.png,Ira Sin,Sin,Death,38,18,18,18,18,110,"Path of the Damned, Sanctum Umbra, Where the Dead Ships Dwell",Wrath
spr_crits_battle_1740.png,Siren Lifetaker,Siren,Life,38,18,23,18,13,110,Lister God Shop,Beautiful Sorrow
spr_crits_battle_1735.png,Siren Ascendant,Siren,Life,38,18,23,18,13,110,Lister God Shop,Coerced Coexistence
spr_crits_battle_1739.png,Siren Purifier,Siren,Life,38,18,23,18,13,110,Lister God Shop,Dream Touch
spr_crits_battle_1741.png,Siren Soothsayer,Siren,Life,37,18,23,18,13,109,Lister God Shop,Filtered Truth
spr_crits_battle_1737.png,Siren Coercer,Siren,Life,33,18,23,18,13,105,Lister God Shop,Forbidden Lullaby
spr_crits_battle_1738.png,Siren Oracle,Siren,Life,38,18,23,18,13,110,Lister God Shop,In Plain View
spr_crits_battle_1736.png,Siren Beguiler,Siren,Life,38,18,23,18,13,110,Lister God Shop,Siren Charms
spr_crits_battle_1745.png,Skeleton Marksman,Skeleton,Death,30,25,10,15,25,105,Erebyss God Shop,Aimed Shot
spr_crits_battle_1742.png,Skeleton Buccaneer,Skeleton,Death,30,25,10,15,25,105,Erebyss God Shop,All In
spr_crits_battle_1743.png,Skeleton Cannoneer,Skeleton,Death,32,27,9,14,24,106,Erebyss God Shop,Cannon Shot
spr_crits_battle_1747.png,Skeleton Sniper,Skeleton,Death,31,26,11,13,26,107,Erebyss God Shop,Head Shot
spr_crits_battle_1744.png,Skeleton Gunslinger,Skeleton,Death,30,25,10,15,25,105,Erebyss God Shop,Quick Shot
spr_crits_battle_1746.png,Skeleton Mortarman,Skeleton,Death,29,25,10,15,25,104,Erebyss God Shop,Scatter Shot
spr_crits_battle_1748.png,Skeleton Triggerman,Skeleton,Death,26,26,11,16,26,105,Erebyss God Shop,Vital Shot
spr_crits_battle_2208.png,Glutinous Slime,Slime,Sorcery,39,17,17,22,12,107,"Refuge of the Magi, Titan's Wound",Abomination
spr_crits_battle_2207.png,Ectoplasmic Slime,Slime,Sorcery,40,18,18,23,13,112,"Refuge of the Magi, Titan's Wound",Concoction
spr_crits_battle_2210.png,Mercurial Slime,Slime,Sorcery,40,18,18,23,13,112,"Refuge of the Magi, Titan's Wound",Diffusion
spr_crits_battle_2205.png,Blood Slime,Slime,Sorcery,41,18,18,23,13,113,"Refuge of the Magi, Titan's Wound",Dispersion
spr_crits_battle_2206.png,Cursed Slime,Slime,Sorcery,42,17,17,21,11,108,"Refuge of the Magi, Titan's Wound",False Prophecy
spr_crits_battle_2209.png,Infested Slime,Slime,Sorcery,42,17,17,22,12,110,"Refuge of the Magi, Titan's Wound",Parasitic Illusion
spr_crits_battle_2204.png,Bile Slime,Slime,Sorcery,43,18,18,18,13,110,"Refuge of the Magi, Titan's Wound",Secret Recipe
spr_crits_battle_2211.png,Paranormal Slime,Slime,Sorcery,42,17,17,21,12,109,"Refuge of the Magi, Titan's Wound",Vanity
spr_crits_battle_2426.png,Dark Brim Smith,Smith,Sorcery,36,21,16,21,16,110,Azural God Shop,Battle Born
spr_crits_battle_2428.png,Depravity Smith,Smith,Sorcery,36,21,16,21,16,110,Azural God Shop,Braze
spr_crits_battle_2424.png,Brim Smith,Smith,Sorcery,36,21,16,21,16,110,Azural God Shop,Dissection
spr_crits_battle_2425.png,Crystal Smith,Smith,Sorcery,34,19,17,22,17,109,Azural God Shop,Fool's Axiom
spr_crits_battle_2427.png,Death Crafter,Smith,Sorcery,34,19,16,21,16,106,Azural God Shop,Honed Blades
spr_crits_battle_2429.png,Disease Crafter,Smith,Sorcery,37,22,17,17,17,110,Azural God Shop,Imbue
spr_crits_battle_2431.png,Pestilence Crafter,Smith,Sorcery,37,21,16,21,16,111,Azural God Shop,Incursion
spr_crits_battle_2423.png,Black Crystal Smith,Smith,Sorcery,33,21,16,21,16,107,Azural God Shop,Unbreakable
spr_crits_battle_2430.png,Hammer Lord,Smith,Sorcery,34,21,16,21,16,108,Azural God Shop,War Forged
spr_crits_battle_2432.png,War Crafter,Smith,Sorcery,35,20,15,20,15,105,Azural God Shop,Warcraft
spr_crits_battle_2436.png,Noxious Smog,Smog,Chaos,28,26,16,16,21,107,Caustic Reactor,Contamination
spr_crits_battle_2435.png,Lethal Smog,Smog,Chaos,28,26,16,16,21,107,Caustic Reactor,Creeping Death
spr_crits_battle_2434.png,Festival Smog,Smog,Chaos,31,26,16,11,21,105,Sorcery Guild,Endless Distraction
spr_crits_battle_2438.png,Scourge Smog,Smog,Chaos,28,23,13,16,21,101,Caustic Reactor,Extermination
spr_crits_battle_2437.png,Pestilent Smog,Smog,Chaos,30,25,15,15,20,105,Caustic Reactor,Malady
spr_crits_battle_2433.png,Cancerous Smog,Smog,Chaos,29,24,14,16,19,102,Caustic Reactor,Poison Inoculation
